"id_pieza","nombre","familia","vehiculo_id","precio","canal_venta","stock_disponible"
"3150","Amortiguador","SuspensiÃ³n","87","117","Ovoko","37"
"3151","Motor 2.0 TDI","Motor","61","769","Recambio Verde","13"
"3152","Asiento","Interior","80","120","Recambio Azul","24"
"3153","Muelle","SuspensiÃ³n","85","83","Wallapop","30"
"3154","CapÃ³","CarrocerÃ­a","10","185","eBay","13"
"3155","Puerta","CarrocerÃ­a","93","142","eBay","47"
"3156","Freno trasero","Frenos","31","46","Wallapop","8"
"3157","Motor 2.0 TDI","Motor","59","655","Recambio Azul","29"
"3158","Llanta AleaciÃ³n","Ruedas","35","76","Recambio Azul","16"
"3159","Amortiguador","SuspensiÃ³n","29","103","Recambio Azul","47"
"3160","CapÃ³","CarrocerÃ­a","63","312","Wallapop","30"
"3161","Llanta AleaciÃ³n","Ruedas","41","86","Ovoko","1"
"3162","Volante","Interior","47","123","Wallapop","30"
"3163","BaterÃ­a 12V","Electricidad","84","126","eBay","6"
"3164","Salpicadero","Interior","39","130","Ovoko","45"
"3165","Motor de arranque","Electricidad","98","108","eBay","28"
"3166","Motor de arranque","Electricidad","61","168","Wallapop","3"
"3167","Motor 2.0 TDI","Motor","64","406","eBay","40"
"3168","Motor 1.6","Motor","70","609","Ovoko","45"
"3169","Caja de cambios","Motor","3","784","Ovoko","7"
"3170","NeumÃ¡tico","Ruedas","16","38","Wallapop","18"
"3171","Amortiguador","SuspensiÃ³n","76","143","eBay","44"
"3172","Llanta AleaciÃ³n","Ruedas","14","27","eBay","45"
"3173","Salpicadero","Interior","61","38","Wallapop","34"
"3174","Llanta AleaciÃ³n","Ruedas","37","79","Wallapop","25"
"3175","Asiento","Interior","53","26","Recambio Verde","4"
"3176","Amortiguador","SuspensiÃ³n","90","92","Wallapop","18"
"3177","Freno delantero","Frenos","87","61","Recambio Azul","48"
"3178","Turbo","Motor","75","518","Wallapop","42"
"3179","Asiento","Interior","44","89","Recambio Verde","49"
"3180","Motor de arranque","Electricidad","38","97","Ovoko","39"
"3181","Disco de freno","Frenos","76","117","Recambio Azul","31"
"3182","CapÃ³","CarrocerÃ­a","9","363","Ovoko","9"
"3183","Motor 2.0 TDI","Motor","77","438","Ovoko","7"
"3184","Amortiguador","SuspensiÃ³n","87","147","Wallapop","32"
"3185","Puerta","CarrocerÃ­a","86","202","Ovoko","36"
"3186","Motor 1.6","Motor","81","328","Recambio Azul","26"
"3187","Amortiguador","SuspensiÃ³n","95","146","Ovoko","8"
"3188","Asiento","Interior","48","32","Recambio Verde","14"
"3189","Llanta AleaciÃ³n","Ruedas","46","50","Wallapop","24"
"3190","Asiento","Interior","17","64","Wallapop","42"
"3191","Amortiguador","SuspensiÃ³n","50","95","Ovoko","26"
"3192","Motor 1.6","Motor","69","444","eBay","30"
"3193","Motor de arranque","Electricidad","74","188","Recambio Verde","15"
"3194","Amortiguador","SuspensiÃ³n","29","140","eBay","47"
"3195","BaterÃ­a 12V","Electricidad","17","156","Ovoko","39"
"3196","NeumÃ¡tico","Ruedas","8","48","eBay","36"
"3197","Amortiguador","SuspensiÃ³n","67","146","Recambio Verde","39"
"3198","Amortiguador","SuspensiÃ³n","36","113","Wallapop","6"
"3199","Asiento","Interior","75","54","Wallapop","18"
"3200","Puerta","CarrocerÃ­a","12","371","Wallapop","30"
"3201","Amortiguador","SuspensiÃ³n","58","75","Recambio Azul","32"
"3202","BaterÃ­a 12V","Electricidad","4","79","Recambio Verde","29"
"3203","BaterÃ­a 12V","Electricidad","21","94","Wallapop","22"
"3204","Freno delantero","Frenos","75","40","Ovoko","37"
"3205","Alternador","Electricidad","50","131","Recambio Azul","40"
"3206","Puerta","CarrocerÃ­a","86","212","Wallapop","49"
"3207","NeumÃ¡tico","Ruedas","50","36","Ovoko","2"
"3208","Volante","Interior","88","102","eBay","23"
"3209","Asiento","Interior","76","110","Recambio Azul","27"
"3210","Muelle","SuspensiÃ³n","35","101","Recambio Azul","49"
"3211","Llanta AleaciÃ³n","Ruedas","57","77","Ovoko","35"
"3212","Volante","Interior","99","105","Ovoko","41"
"3213","Motor 2.0 TDI","Motor","41","257","eBay","4"
"3214","Amortiguador","SuspensiÃ³n","99","114","eBay","34"
"3215","Motor 1.6","Motor","58","586","Wallapop","38"
"3216","Asiento","Interior","72","29","Recambio Verde","33"
"3217","Muelle","SuspensiÃ³n","97","132","eBay","24"
"3218","Puerta","CarrocerÃ­a","35","130","Wallapop","47"
"3219","Caja de cambios","Motor","79","412","Wallapop","40"
"3220","Turbo","Motor","24","329","Recambio Verde","11"
"3221","Llanta AleaciÃ³n","Ruedas","27","47","Wallapop","31"
"3222","Motor de arranque","Electricidad","76","82","Ovoko","32"
"3223","NeumÃ¡tico","Ruedas","91","95","eBay","49"
"3224","NeumÃ¡tico","Ruedas","17","52","Recambio Azul","24"
"3225","Motor 2.0 TDI","Motor","92","231","eBay","41"
"3226","Turbo","Motor","54","274","Ovoko","14"
"3227","Freno delantero","Frenos","18","57","Recambio Azul","42"
"3228","NeumÃ¡tico","Ruedas","75","70","Recambio Azul","10"
"3229","Alternador","Electricidad","32","69","Wallapop","1"
"3230","Volante","Interior","40","108","Ovoko","47"
"3231","Disco de freno","Frenos","96","104","Wallapop","32"
"3232","NeumÃ¡tico","Ruedas","86","85","eBay","35"
"3233","Llanta AleaciÃ³n","Ruedas","48","55","Wallapop","38"
"3234","Retrovisor","CarrocerÃ­a","72","186","Recambio Azul","21"
"3235","Motor 1.6","Motor","79","429","Ovoko","44"
"3236","BaterÃ­a 12V","Electricidad","57","143","Recambio Verde","47"
"3237","Motor 1.6","Motor","65","266","Wallapop","1"
"3238","Turbo","Motor","53","714","Wallapop","24"
"3239","Puerta","CarrocerÃ­a","64","388","eBay","44"
"3240","NeumÃ¡tico","Ruedas","82","49","Recambio Azul","11"
"3241","Motor de arranque","Electricidad","18","141","Ovoko","25"
"3242","Motor de arranque","Electricidad","4","166","Recambio Azul","26"
"3243","CapÃ³","CarrocerÃ­a","89","306","Recambio Azul","46"
"3244","Muelle","SuspensiÃ³n","23","149","Ovoko","31"
"3245","Retrovisor","CarrocerÃ­a","60","362","Ovoko","48"
"3246","Muelle","SuspensiÃ³n","19","124","Ovoko","19"
"3247","BaterÃ­a 12V","Electricidad","94","145","eBay","20"
"3248","Alternador","Electricidad","74","31","Ovoko","3"
"3249","Asiento","Interior","35","50","Recambio Verde","40"
"3250","Llanta AleaciÃ³n","Ruedas","55","86","Wallapop","32"
"3251","Freno delantero","Frenos","59","92","eBay","3"
"3252","Freno trasero","Frenos","51","95","Recambio Verde","10"
"3253","Alternador","Electricidad","78","163","Ovoko","46"
"3254","Puerta","CarrocerÃ­a","52","396","Recambio Verde","22"
"3255","CapÃ³","CarrocerÃ­a","98","296","Recambio Verde","35"
"3256","Freno delantero","Frenos","79","61","Wallapop","15"
"3257","NeumÃ¡tico","Ruedas","56","56","Recambio Verde","20"
"3258","Motor 2.0 TDI","Motor","74","282","Recambio Azul","10"
"3259","Puerta","CarrocerÃ­a","33","121","Recambio Azul","49"
"3260","Muelle","SuspensiÃ³n","88","138","Ovoko","39"
"3261","Asiento","Interior","31","146","Recambio Azul","42"
"3262","Freno trasero","Frenos","90","73","Recambio Verde","13"
"3263","Muelle","SuspensiÃ³n","24","87","Recambio Verde","30"
"3264","Llanta AleaciÃ³n","Ruedas","89","47","Recambio Azul","48"
"3265","Alternador","Electricidad","85","82","Ovoko","21"
"3266","Llanta AleaciÃ³n","Ruedas","93","56","Recambio Azul","37"
"3267","CapÃ³","CarrocerÃ­a","38","158","eBay","3"
"3268","Caja de cambios","Motor","58","643","Recambio Azul","47"
"3269","Motor de arranque","Electricidad","57","91","Wallapop","27"
"3270","NeumÃ¡tico","Ruedas","73","42","Recambio Verde","9"
"3271","Freno trasero","Frenos","93","98","Recambio Azul","32"
"3272","Asiento","Interior","95","82","Wallapop","5"
"3273","Turbo","Motor","10","496","eBay","3"
"3274","Retrovisor","CarrocerÃ­a","77","73","Recambio Azul","8"
"3275","Muelle","SuspensiÃ³n","82","72","Recambio Verde","49"
"3276","BaterÃ­a 12V","Electricidad","77","71","Recambio Azul","38"
"3277","Alternador","Electricidad","88","190","Recambio Azul","2"
"3278","Freno trasero","Frenos","41","57","Ovoko","21"
"3279","NeumÃ¡tico","Ruedas","97","24","Recambio Azul","12"
"3280","BaterÃ­a 12V","Electricidad","48","62","Ovoko","8"
"3281","BaterÃ­a 12V","Electricidad","55","100","Recambio Azul","38"
"3282","Muelle","SuspensiÃ³n","91","127","eBay","4"
"3283","Caja de cambios","Motor","28","470","Recambio Azul","43"
"3284","Muelle","SuspensiÃ³n","23","83","eBay","49"
"3285","Motor 1.6","Motor","92","608","Recambio Azul","22"
"3286","Salpicadero","Interior","54","134","Recambio Verde","23"
"3287","Volante","Interior","16","21","Recambio Verde","27"
"3288","NeumÃ¡tico","Ruedas","13","32","eBay","29"
"3289","Motor de arranque","Electricidad","73","77","Recambio Verde","34"
"3290","Alternador","Electricidad","38","146","eBay","34"
"3291","Disco de freno","Frenos","34","101","Ovoko","21"
"3292","Alternador","Electricidad","30","69","Recambio Verde","29"
"3293","Motor 2.0 TDI","Motor","9","217","Recambio Verde","18"
"3294","Llanta AleaciÃ³n","Ruedas","69","37","Recambio Azul","16"
"3295","Alternador","Electricidad","24","32","Ovoko","5"
"3296","BaterÃ­a 12V","Electricidad","99","166","Recambio Azul","42"
"3297","Llanta AleaciÃ³n","Ruedas","84","68","Recambio Verde","17"
"3298","Puerta","CarrocerÃ­a","65","289","Recambio Azul","49"
"3299","CapÃ³","CarrocerÃ­a","33","241","eBay","4"
"3300","Motor de arranque","Electricidad","25","173","eBay","20"
"3301","Amortiguador","SuspensiÃ³n","87","107","eBay","33"
"3302","Motor 2.0 TDI","Motor","23","490","Recambio Azul","9"
"3303","Disco de freno","Frenos","41","115","Wallapop","46"
"3304","Turbo","Motor","9","650","Recambio Azul","36"
"3305","Turbo","Motor","10","387","Recambio Azul","31"
"3306","Salpicadero","Interior","23","126","eBay","7"
"3307","Muelle","SuspensiÃ³n","79","71","Recambio Verde","19"
"3308","Disco de freno","Frenos","27","75","Wallapop","11"
"3309","Motor de arranque","Electricidad","73","152","Recambio Verde","16"
"3310","Amortiguador","SuspensiÃ³n","15","127","Wallapop","29"
"3311","Amortiguador","SuspensiÃ³n","75","92","Wallapop","42"
"3312","NeumÃ¡tico","Ruedas","56","36","Recambio Azul","30"
"3313","Llanta AleaciÃ³n","Ruedas","29","51","Wallapop","35"
"3314","Volante","Interior","56","128","eBay","42"
"3315","Motor 2.0 TDI","Motor","37","364","eBay","43"
"3316","Disco de freno","Frenos","59","57","Recambio Verde","31"
"3317","Freno trasero","Frenos","33","89","Ovoko","49"
"3318","Caja de cambios","Motor","2","280","Wallapop","34"
"3319","Puerta","CarrocerÃ­a","37","329","Ovoko","47"
"3320","Motor 1.6","Motor","72","633","Recambio Azul","8"
"3321","Volante","Interior","48","104","Recambio Azul","11"
"3322","NeumÃ¡tico","Ruedas","90","48","Wallapop","32"
"3323","Amortiguador","SuspensiÃ³n","60","111","Recambio Azul","1"
"3324","Salpicadero","Interior","99","31","Ovoko","24"
"3325","Motor 2.0 TDI","Motor","88","694","Recambio Verde","2"
"3326","NeumÃ¡tico","Ruedas","44","58","Recambio Azul","13"
"3327","Motor 1.6","Motor","52","787","eBay","21"
"3328","NeumÃ¡tico","Ruedas","40","50","Ovoko","12"
"3329","Retrovisor","CarrocerÃ­a","4","321","Wallapop","46"
"3330","Motor de arranque","Electricidad","81","104","eBay","43"
"3331","Muelle","SuspensiÃ³n","56","95","Recambio Azul","49"
"3332","Alternador","Electricidad","47","39","Recambio Verde","27"
"3333","Motor 1.6","Motor","20","569","eBay","10"
"3334","NeumÃ¡tico","Ruedas","48","86","Recambio Verde","39"
"3335","CapÃ³","CarrocerÃ­a","18","156","Wallapop","3"
"3336","Puerta","CarrocerÃ­a","57","382","Recambio Verde","13"
"3337","Llanta AleaciÃ³n","Ruedas","97","48","eBay","12"
"3338","Motor de arranque","Electricidad","39","66","Recambio Verde","10"
"3339","Asiento","Interior","37","32","Ovoko","11"
"3340","Asiento","Interior","91","72","Recambio Verde","4"
"3341","Muelle","SuspensiÃ³n","9","119","eBay","25"
"3342","Puerta","CarrocerÃ­a","90","137","Wallapop","48"
"3343","Motor 2.0 TDI","Motor","41","543","Recambio Azul","21"
"3344","CapÃ³","CarrocerÃ­a","95","161","Recambio Azul","25"
"3345","Retrovisor","CarrocerÃ­a","81","148","Ovoko","9"
"3346","Volante","Interior","44","132","Wallapop","39"
"3347","Llanta AleaciÃ³n","Ruedas","73","66","Ovoko","20"
"3348","CapÃ³","CarrocerÃ­a","39","131","Ovoko","40"
"3349","Freno trasero","Frenos","10","49","Ovoko","18"
"3350","Muelle","SuspensiÃ³n","28","135","Recambio Azul","13"
"3351","BaterÃ­a 12V","Electricidad","11","89","Ovoko","18"
"3352","Disco de freno","Frenos","99","69","Ovoko","45"
"3353","Asiento","Interior","50","109","Recambio Verde","28"
"3354","Puerta","CarrocerÃ­a","80","295","eBay","42"
"3355","Turbo","Motor","90","467","Recambio Azul","10"
"3356","Freno delantero","Frenos","15","67","Recambio Verde","5"
"3357","Puerta","CarrocerÃ­a","9","312","Ovoko","47"
"3358","Retrovisor","CarrocerÃ­a","33","76","Recambio Verde","17"
"3359","BaterÃ­a 12V","Electricidad","50","97","Wallapop","9"
"3360","CapÃ³","CarrocerÃ­a","90","325","Recambio Azul","46"
"3361","Llanta AleaciÃ³n","Ruedas","47","27","Wallapop","8"
"3362","CapÃ³","CarrocerÃ­a","60","359","eBay","8"
"3363","Retrovisor","CarrocerÃ­a","8","194","Wallapop","9"
"3364","Muelle","SuspensiÃ³n","39","115","Ovoko","10"
"3365","Llanta AleaciÃ³n","Ruedas","27","64","Ovoko","8"
"3366","Llanta AleaciÃ³n","Ruedas","28","67","eBay","16"
"3367","Alternador","Electricidad","97","72","Wallapop","46"
"3368","Amortiguador","SuspensiÃ³n","93","73","eBay","44"
"3369","Alternador","Electricidad","29","113","Recambio Azul","46"
"3370","BaterÃ­a 12V","Electricidad","26","31","Ovoko","14"
"3371","Turbo","Motor","3","301","Recambio Verde","7"
"3372","Asiento","Interior","55","105","Wallapop","19"
"3373","Turbo","Motor","40","299","eBay","3"
"3374","Puerta","CarrocerÃ­a","56","101","eBay","28"
"3375","Freno trasero","Frenos","89","63","Recambio Verde","39"
"3376","Turbo","Motor","49","258","eBay","26"
"3377","Puerta","CarrocerÃ­a","17","303","Recambio Azul","4"
"3378","Muelle","SuspensiÃ³n","22","143","Recambio Verde","5"
"3379","Motor 2.0 TDI","Motor","96","263","Wallapop","34"
"3380","Freno delantero","Frenos","35","53","Ovoko","41"
"3381","Motor de arranque","Electricidad","88","199","Recambio Verde","26"
"3382","Alternador","Electricidad","28","186","Ovoko","28"
"3383","CapÃ³","CarrocerÃ­a","30","80","Ovoko","10"
"3384","Caja de cambios","Motor","88","297","Wallapop","45"
"3385","Salpicadero","Interior","66","96","eBay","49"
"3386","CapÃ³","CarrocerÃ­a","85","228","eBay","49"
"3387","Muelle","SuspensiÃ³n","86","70","Recambio Azul","26"
"3388","Muelle","SuspensiÃ³n","53","127","Wallapop","43"
"3389","Alternador","Electricidad","37","101","Wallapop","15"
"3390","Motor 1.6","Motor","19","665","Recambio Verde","5"
"3391","Motor de arranque","Electricidad","33","139","Recambio Azul","10"
"3392","BaterÃ­a 12V","Electricidad","67","155","Recambio Azul","23"
"3393","Retrovisor","CarrocerÃ­a","38","280","Recambio Verde","1"
"3394","Salpicadero","Interior","88","38","Recambio Verde","10"
"3395","Caja de cambios","Motor","34","559","Ovoko","9"
"3396","Asiento","Interior","64","68","Ovoko","9"
"3397","Motor de arranque","Electricidad","95","80","eBay","11"
"3398","Motor 2.0 TDI","Motor","77","789","Recambio Azul","2"
"3399","Salpicadero","Interior","86","97","Wallapop","11"
"3400","Freno trasero","Frenos","60","44","Recambio Verde","10"
"3401","BaterÃ­a 12V","Electricidad","54","196","eBay","46"
"3402","Motor 2.0 TDI","Motor","16","523","eBay","1"
"3403","Motor 2.0 TDI","Motor","35","575","Ovoko","19"
"3404","Motor 2.0 TDI","Motor","60","408","Ovoko","6"
"3405","NeumÃ¡tico","Ruedas","20","97","Ovoko","47"
"3406","Freno trasero","Frenos","17","51","Wallapop","28"
"3407","Alternador","Electricidad","15","112","Wallapop","12"
"3408","Caja de cambios","Motor","16","609","Recambio Verde","23"
"3409","Muelle","SuspensiÃ³n","14","124","Recambio Azul","34"
"3410","BaterÃ­a 12V","Electricidad","69","179","Recambio Azul","39"
"3411","Motor de arranque","Electricidad","55","110","Recambio Azul","29"
"3412","Amortiguador","SuspensiÃ³n","80","130","eBay","47"
"3413","Volante","Interior","48","84","Recambio Verde","32"
"3414","BaterÃ­a 12V","Electricidad","55","121","Ovoko","23"
"3415","Alternador","Electricidad","68","189","Ovoko","41"
"3416","Puerta","CarrocerÃ­a","72","260","Wallapop","3"
"3417","Freno trasero","Frenos","34","59","Recambio Verde","21"
"3418","NeumÃ¡tico","Ruedas","6","31","Ovoko","31"
"3419","CapÃ³","CarrocerÃ­a","74","110","Recambio Verde","48"
"3420","Amortiguador","SuspensiÃ³n","24","118","eBay","3"
"3421","Amortiguador","SuspensiÃ³n","22","74","Wallapop","22"
"3422","Salpicadero","Interior","70","71","Wallapop","44"
"3423","Volante","Interior","17","76","Recambio Azul","36"
"3424","Disco de freno","Frenos","17","86","Recambio Verde","45"
"3425","Motor 1.6","Motor","55","722","Recambio Verde","41"
"3426","Asiento","Interior","6","72","eBay","10"
"3427","Muelle","SuspensiÃ³n","56","131","eBay","19"
"3428","Volante","Interior","93","77","Ovoko","13"
"3429","Volante","Interior","73","103","Wallapop","5"
"3430","Llanta AleaciÃ³n","Ruedas","18","86","Wallapop","42"
"3431","Llanta AleaciÃ³n","Ruedas","4","84","Recambio Azul","21"
"3432","Freno delantero","Frenos","39","79","Wallapop","42"
"3433","Alternador","Electricidad","15","159","Recambio Azul","6"
"3434","Freno delantero","Frenos","55","107","Wallapop","4"
"3435","Amortiguador","SuspensiÃ³n","5","141","Recambio Azul","6"
"3436","NeumÃ¡tico","Ruedas","26","87","Ovoko","40"
"3437","Puerta","CarrocerÃ­a","21","96","Wallapop","23"
"3438","Amortiguador","SuspensiÃ³n","16","124","eBay","18"
"3439","Retrovisor","CarrocerÃ­a","44","239","Ovoko","41"
"3440","Caja de cambios","Motor","95","493","eBay","1"
"3441","Amortiguador","SuspensiÃ³n","70","133","eBay","19"
"3442","Freno delantero","Frenos","18","68","Recambio Verde","40"
"3443","Amortiguador","SuspensiÃ³n","73","147","Recambio Verde","10"
"3444","Alternador","Electricidad","13","82","Recambio Verde","23"
"3445","NeumÃ¡tico","Ruedas","62","83","eBay","35"
"3446","Llanta AleaciÃ³n","Ruedas","16","35","Recambio Verde","29"
"3447","Amortiguador","SuspensiÃ³n","93","64","Recambio Verde","40"
"3448","Asiento","Interior","97","72","Recambio Azul","24"
"3449","Freno delantero","Frenos","43","62","Recambio Verde","38"
"3450","Freno delantero","Frenos","1","95","Recambio Azul","37"
"3451","Retrovisor","CarrocerÃ­a","66","279","Wallapop","46"
"3452","Freno delantero","Frenos","10","76","Wallapop","41"
"3453","Salpicadero","Interior","4","57","Wallapop","38"
"3454","Motor de arranque","Electricidad","72","159","Wallapop","18"
"3455","Amortiguador","SuspensiÃ³n","26","108","eBay","31"
"3456","Motor 1.6","Motor","98","610","eBay","32"
"3457","Puerta","CarrocerÃ­a","41","157","Wallapop","14"
"3458","Llanta AleaciÃ³n","Ruedas","73","24","Ovoko","14"
"3459","Asiento","Interior","29","53","Recambio Azul","47"
